Date,Ticker,Ticker_name,Category,Close,lt_pt_sm,change_pct,Ivol,rvol,prem_disc,model_score,Spread_Quad,rating,day_rr_ratio,week_rr_ratio,month_rr_ratio,day_pr_low,day_pr_high,week_pr_low,week_pr_high,month_pr_low,month_pr_high,day_dn,day_up,week_dn,week_up,month_dn,month_up
2026-02-23,AIZ,"ASSURANT, INC.",Financials,218.42,251.28,0.1504,0.2169,0.36257376,-0.4017768963755127,0.0,4,Neutral,-1.0790611488573174,1.309642147117299,3.4124567474048493,200.95,234.61,198.3,244.77,203.97,267.73,-0.07998351799285774,0.07412324878674137,-0.0921161065836461,0.12063913561029227,-0.06615694533467631,0.2257577144950098
2026-02-23,AJG,ARTHUR J. GALLAGHER & CO.,Financials,214.33,247.73,0.1558,0.376,0.45442366,-0.17257829400872304,32.0,4,Buy,-1.5314932767162082,-1.487410926365797,3.149002737583103,192.69,228.46,183.02,235.38,188.76,294.85,-0.10096580040125047,0.06592637521578881,-0.14608314281715118,0.09821303597256548,-0.11930201091774373,0.37568235897914426
2026-02-23,AKAM,"AKAMAI TECHNOLOGIES, INC.",Information Technology,98.76,106.67,0.0801,0.4048,0.77702541,-0.4790389158573335,20.0,4,Neutral,2.3219584569732894,1.8028846153846143,1.07662463627546,92.02,114.41,88.36,117.51,78.14,120.96,-0.06824625354394498,0.15846496557310652,-0.10530579181855004,0.18985419198055897,-0.2087889833940867,0.22478736330498172
2026-02-23,ALB,ALBEMARLE ,Materials,177.52,190.61,0.0737,0.662,0.64453677,0.02709423389452259,53.0,2,Buy,-5.563049853372439,1.4707395498392257,1.0351361295069899,158.55,180.93,161.97,200.39,123.16,233.79,-0.10686119873817035,0.019209103199639532,-0.0875957638575936,0.12883055430374024,-0.30621901757548453,0.31697836863452
2026-02-23,ALGN,"ALIGN TECHNOLOGY, INC.",Health Care,181.26,177.45,-0.021,0.3996,0.54482898,-0.2665588383349212,-18.0,4,Neutral,3.3305978898007025,2.437802907915995,-1.9011799410029495,172.73,209.67,168.88,211.44,129.7,208.38,-0.0470594725808231,0.15673618007282353,-0.06829968001765419,0.16650115855676928,-0.284453271543639,0.14961933134723604
2026-02-23,ALL,THE ALLSTATE ,Financials,206.16,217.32,0.0541,0.286,0.3081877,-0.07199411267873457,-48.0,4,Sell,1.6569250317661988,1.2808398950131232,1.2383245064997586,198.29,219.2,190.92,225.68,185.39,231.88,-0.03817423360496708,0.06325184322856026,-0.07392316647264263,0.09468374078385722,-0.10074699262708586,0.12475746992627079
2026-02-23,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,158.67,183.99,0.1596,0.2317,0.38225815,-0.39386511445210526,48.0,4,Buy,1.857493857493861,1.7960027567195052,3.238183503243749,150.53,173.79,144.16,184.73,147.88,193.61,-0.051301443246990486,0.09529211571185492,-0.09144765866263305,0.16424024705363327,-0.06800277305098623,0.2202054578685324
2026-02-23,AMAT,"APPLIED MATERIALS, INC.",Information Technology,373.55,393.04,0.0522,0.5444,0.55370283,-0.01680112416980062,-31.0,4,Sell,1.137189469781238,1.9742539496781728,-2.106284198308738,346.58,404.22,339.37,441.03,246.52,433.86,-0.0721991701244814,0.08210413599250432,-0.09150046847811544,0.18064516129032238,-0.3400615714094498,0.1614509436487752
2026-02-23,AMCR,AMCOR PLC,Materials,50.58,48.96,-0.032,0.4956,0.37900388,0.30763832813532144,-54.0,1,Sell,1.7894736842105303,1.522471910112362,-4.356401384083043,49.06,53.3,47.02,56.0,37.99,53.47,-0.030051403716884084,0.05377619612495055,-0.070383550810597,0.10715697904310018,-0.2489126136812969,0.05713720838275993
2026-02-23,AMD,"ADVANCED MICRO DEVICES, INC.",Information Technology,196.6,256.68,0.3056,0.5747,0.77223131,-0.25579293074765386,43.0,4,Buy,-1.6814229249011836,1.2099644128113891,4.095395826432594,175.33,209.25,174.12,223.8,166.41,320.24,-0.10818921668362147,0.06434384537131232,-0.11434384537131226,0.13835198372329605,-0.15356052899287898,0.6288911495422178
2026-02-23,AME,"AMETEK, INC.",Industrials,231.45,238.87,0.0321,0.2454,0.17192092,0.4274004583037363,29.0,1,Buy,2.4444444444444535,2.4433849821215774,-1.343799682034975,227.31,241.57,223.06,251.95,197.64,256.61,-0.017887232663642227,0.043724346511125445,-0.03624972996327491,0.08857204579822864,-0.14607906675307847,0.10870598401382603
2026-02-23,AMGN,AMGEN INC.,Health Care,379.42,382.35,0.0077,0.2623,0.38497269,-0.31865296730529125,-20.0,4,Neutral,1.4944134078212281,1.2765064836003026,-2.2473818284743863,365.1,400.82,353.2,412.89,300.02,414.75,-0.03774181645669705,0.056401876548416,-0.06910547678034906,0.08821358916240563,-0.20926677560487073,0.09311580833904376
2026-02-23,AMP,"AMERIPRISE FINANCIAL, INC.",Financials,453.78,539.54,0.189,0.367,0.40070433,-0.08411271722469282,53.0,4,Buy,1.2915940006975961,2.098305954825463,4.7910256410256435,425.11,490.81,414.82,535.53,422.58,603.26,-0.06318039578650436,0.0816034201595488,-0.08585658248490458,0.18015337828903877,-0.06875578474150468,0.3294107276653886
2026-02-23,AMT,AMERICAN TOWER ,Real Estate,190.05,185.79,-0.0224,0.2859,0.31428351,-0.09031180159595398,-57.0,4,Sell,-1.1558441558441566,-1.060083283759668,-2.486967577876671,177.59,200.83,172.23,206.86,150.93,205.78,-0.06556169429097614,0.05672191528545123,-0.09376479873717458,0.08845040778742441,-0.20584056827150754,0.08276769271244411
2026-02-23,AMZN,"AMAZON.COM, INC.",Consumer Discretionary,205.27,242.37,0.1807,0.3488,0.33955572,0.027224633412153976,0.0,2,Neutral,-1.941558441558442,-1.1198501872659192,4.748538011695903,184.34,216.05,181.35,226.63,189.88,278.35,-0.10196326789107035,0.05251619817800934,-0.11652944901836615,0.10405806985920973,-0.07497442392945886,0.35601890193403807
2026-02-23,ANET,"ARISTA NETWORKS, INC.",Information Technology,127.43,163.79,0.2853,0.5125,0.55527441,-0.07703292143428697,34.0,3,Buy,3.6501128668171474,3.350364963503644,2.9950322901142554,123.0,143.6,120.58,150.38,107.3,187.72,-0.03476418425802408,0.12689319626461582,-0.05375500274660605,0.180098877815271,-0.15796908106411367,0.47312249862669686
2026-02-23,AON,AON PLC,Financials,315.31,358.06,0.1356,0.2789,0.42145231,-0.3382406659486574,2.0,4,Neutral,1.4690164866401372,1.504011326097216,2.820987654320986,297.72,341.15,294.12,347.18,289.39,388.43,-0.05578636897021971,0.08195109574704262,-0.06720370429101519,0.10107513240937482,-0.08220481430972704,0.23189876629348904
2026-02-23,AOS,A. O. SMITH ,Industrials,76.77,80.6,0.0499,0.2309,0.27881986,-0.1718667386175432,-46.0,3,Sell,6.148514851485212,2.7044854881266547,-1.280701754385965,75.76,82.98,72.98,87.02,64.36,86.46,-0.013156180799791417,0.08089097303634252,-0.0493682428031782,0.13351569623550863,-0.16165168685684506,0.1262211801484956
2026-02-23,APA,APA ,Energy,28.72,27.17,-0.054,0.5528,0.39049702,0.4156318017484486,-6.0,1,Neutral,2.4137931034482847,1.5563636363636368,-2.4937106918238996,27.85,30.82,25.97,33.0,20.79,31.9,-0.030292479108634973,0.07311977715877438,-0.09575208913649025,0.14902506963788298,-0.27611420612813375,0.11072423398328701
2026-02-23,APD,"AIR PRODUCTS AND CHEMICALS, INC.",Materials,283.25,289.08,0.0206,0.2526,0.3299199,-0.2343596127423656,-43.0,4,Sell,1.2689361702127682,1.1822966507177037,-1.661683457913553,271.5,298.16,262.35,307.96,232.12,314.02,-0.04148278905560454,0.05263901147396299,-0.07378640776699019,0.08723742277140323,-0.18051191526919685,0.10863195057369812
2026-02-23,APH,AMPHENOL ,Information Technology,147.82,171.75,0.1619,0.5117,0.76326221,-0.32958818962096914,72.0,4,Buy,1.4781065088757428,1.3562231759656653,1.4619113573407203,139.37,160.31,131.51,169.94,118.94,190.04,-0.05716411852252734,0.08449465566229208,-0.11033689622513865,0.14964145582465171,-0.19537275064267345,0.28561764307942084
2026-02-23,APO,"APOLLO GLOBAL MANAGEMENT, INC.",Financials,113.73,137.89,0.2124,0.5094,0.47898153,0.06350656151605683,-1.0,2,Neutral,2.0902777777777746,1.7203166226912912,5.625779625779622,107.97,125.77,102.36,133.29,104.11,167.85,-0.05064626747560019,0.1058647674316362,-0.0999736217356898,0.1719862833025585,-0.08458630088806829,0.4758638881561592
2026-02-23,APP,APPLOVIN CORP,Information Technology,380.62,722.57,0.8984,0.779,1.34371359,-0.42026336133133846,0.0,4,Neutral,1.2630344578747967,1.0048283261802577,18.995406360424024,325.19,450.63,306.06,455.54,352.32,918.19,-0.1456308128842415,0.18393673480111405,-0.19589091482318322,0.19683674005569873,-0.07435237244495829,1.412353528453576
2026-02-23,APTV,APTIV PLC,Consumer Discretionary,76.87,83.51,0.0864,0.3773,0.37452726,0.007403306237308449,16.0,1,Neutral,31.92592592592468,3.865435356200519,1.8203330411919347,76.6,85.49,73.08,91.52,65.46,97.64,-0.003512423572265,0.11213737478860408,-0.04930401977364385,0.1905815012358527,-0.1484324183686745,0.27019643554052286
2026-02-23,ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",Real Estate,53.75,52.61,-0.0212,0.4017,0.47580662,-0.1557494513212111,-49.0,4,Sell,-1.6742857142857142,1.1302681992337165,-1.2094017094017089,50.82,55.5,48.53,59.65,39.6,65.45,-0.05451162790697672,0.032558139534883734,-0.09711627906976739,0.10976744186046505,-0.2632558139534883,0.2176744186046513
2026-02-23,ARES,ARES MANAGEMENT CORP,Financials,114.57,150.94,0.3174,0.6812,0.72389343,-0.0589775072278248,-12.0,4,Neutral,3.0017605633802877,1.686238532110092,9.797297297297314,108.89,131.62,98.22,142.14,106.43,194.32,-0.049576678013441455,0.14881731692415134,-0.14270751505629742,0.24063891070960985,-0.0710482674347559,0.6960809985161911
2026-02-23,ASC,ARDMORE SHIPPING ,MR Discretion,14.96,13.59,-0.0916,0.3934,0.35268394,0.11544631150485629,-46.0,2,Sell,1.57692307692307,1.0534759358288759,-3.9202898550724665,14.44,15.78,13.09,16.93,9.55,16.34,-0.03475935828877019,0.054812834224598816,-0.1250000000000001,0.13168449197860954,-0.3616310160427807,0.09224598930481287
2026-02-23,ATO,ATMOS ENERGY ,Utilities,181.72,188.32,0.0363,0.1719,0.14414053,0.19258615186165895,-22.0,1,Neutral,1.4279176201373003,-1.0993612491128464,-1.9058927000879489,177.35,187.96,166.23,195.81,160.05,193.09,-0.024047985912392766,0.0343385428131191,-0.08524103015628448,0.0775368699097514,-0.11924939467312345,0.06256878714505842
2026-02-23,AVB,"AVALONBAY COMMUNITIES, INC.",Real Estate,176.36,179.09,0.0155,0.2225,0.27251768,-0.18353921110733062,-49.0,4,Sell,1.969230769230761,-1.036771300448433,1.0310192023633675,172.46,184.04,164.8,187.51,156.05,197.3,-0.022113858017691168,0.04354728963483767,-0.06554774325243817,0.06322295305057812,-0.11516216829212977,0.1187344068949876
2026-02-23,AVGO,BROADCOM INC.,Information Technology,330.34,400.58,0.2126,0.6534,0.39289407,0.6630436799415171,5.0,1,Neutral,1.1106216348507123,-1.251330573625072,1.9729729729729748,309.91,353.03,288.02,364.16,272.99,443.49,-0.061845371435490515,0.06868680753163403,-0.12811043167645453,0.10237936671308367,-0.17360900889992126,0.34252588242416926
2026-02-23,AVY,AVERY DENNISON ,Materials,196.62,192.92,-0.0188,0.2915,0.17133356,0.7013596168783278,-26.0,1,Sell,1.1875968992248025,1.5510688836104487,-2.8849646821392545,190.17,204.28,188.2,209.68,168.03,206.53,-0.0328043942630456,0.03895839690774072,-0.04282372088292141,0.06642254094191835,-0.1454073848031736,0.05040179025531488
2026-02-23,AWK,"AMERICAN WATER WORKS COMPANY, INC.",Utilities,132.92,136.65,0.0281,0.228,0.29420225,-0.2250229221564417,-31.0,4,Sell,-1.0698795180722855,-1.3258306538049276,-1.3847305389221531,124.04,141.22,120.55,142.25,114.42,146.28,-0.06680710201625029,0.06244357508275655,-0.09306349684020454,0.07019259705085767,-0.13918146253385488,0.1005115859163408
2026-02-23,AXON,"AXON ENTERPRISE, INC.",Industrials,423.44,583.16,0.3772,0.9043,0.61016846,0.48204972770962295,55.0,2,Buy,-1.1734776725304472,-1.0661631915941547,5.507410972088547,380.08,460.39,358.5,484.35,371.49,709.55,-0.10239939542792376,0.0872614774230116,-0.1533629321745702,0.14384564519176268,-0.12268562252030979,0.6756801435858679
2026-02-23,AXP,AMERICAN EXPRESS COMPANY,Financials,321.24,377.82,0.1761,0.393,0.32153816,0.22224995005258474,11.0,2,Neutral,11.180428134556637,2.974377224199283,6.764872521246455,317.97,357.8,307.19,363.03,307.12,416.76,-0.010179305192379418,0.11380899016311785,-0.043736770016187254,0.13008965259618965,-0.04395467563192634,0.29734777736271933
2026-02-23,AZO,"AUTOZONE, INC.",Consumer Discretionary,3829.27,3958.79,0.0338,0.3884,0.25729402,0.509557042950318,-19.0,2,Neutral,-3.3312127774769866,-1.2610157897736987,-1.5186034714717358,3583.16,3903.15,3386.83,4180.13,3140.72,4282.68,-0.06427073567546815,0.019293494582518278,-0.11554160453559037,0.0916258190203354,-0.17981234021105852,0.11840638032836548
2026-02-23,BA,THE BOEING COMPANY,Industrials,230.44,242.74,0.0534,0.3351,0.23329177,0.4363987207949942,9.0,1,Neutral,3.264018691588784,2.9038290293855784,1.2799291318653507,226.16,244.41,219.21,263.05,190.93,281.01,-0.018573164381183838,0.060623155702135056,-0.04873285887866685,0.14151189029682354,-0.17145460857490014,0.21944974830758546
2026-02-23,BAC,BANK OF AMERICA ,Financials,51.07,57.85,0.1328,0.3122,0.26996188,0.1564595712550232,8.0,2,Neutral,2.9281045751633945,2.4134275618374565,3.0314009661835737,49.54,55.55,48.24,57.9,46.93,63.62,-0.029958879968670526,0.08772273350303506,-0.05541413745839041,0.13373800665752889,-0.08106520462110833,0.24574113961229682
2026-02-23,BALL,BALL ,Materials,67.14,64.14,-0.0447,0.2753,0.36785997,-0.2516174021326648,-67.0,4,Sell,1.8286516853932586,1.7783333333333335,-6.3013698630136945,63.58,73.65,61.14,77.81,48.74,70.06,-0.05302353291629436,0.09696157283288653,-0.08936550491510276,0.1589216562406912,-0.2740542150729818,0.04349121239201681
2026-02-23,BAX,BAXTER INTERNATIONAL INC.,Health Care,21.26,20.08,-0.0555,0.4117,0.71171769,-0.42154030202621484,-48.0,4,Sell,1.31216931216931,1.258928571428569,-2.1259541984732855,19.37,23.74,19.02,24.08,15.69,23.88,-0.08889934148635936,0.1166509877704609,-0.10536218250235196,0.1326434619002821,-0.26199435559736606,0.12323612417685781
2026-02-23,BBY,"BEST BUY CO., INC.",Consumer Discretionary,62.71,65.99,0.0523,0.5692,0.3380159,0.6839444535005603,-8.0,1,Neutral,3.1980198019801933,1.2451838879159354,1.8453738910012667,60.69,69.17,57.0,69.82,54.82,77.27,-0.03221176845798124,0.10301387338542489,-0.09105405836389735,0.11337904640408225,-0.12581725402647104,0.23217987561792364
2026-02-23,BDX,"BECTON, DICKINSON AND COMPANY",Health Care,184.34,204.69,0.1104,0.3098,0.66772942,-0.536039613171455,13.0,4,Neutral,-1.5792276964047924,-1.316147859922179,1.6700960219478735,160.62,199.36,157.28,204.9,155.18,233.04,-0.1286752739503092,0.08147987414560065,-0.14679396766843877,0.11153303677986326,-0.15818596072474778,0.26418574373440373
2026-02-23,BEN,"FRANKLIN RESOURCES, INC.",Financials,27.07,27.36,0.0107,0.2757,0.29358315,-0.06091340732599948,-6.0,4,Neutral,3.2033898305084763,2.710937499999997,-1.4815950920245413,26.48,28.96,25.79,30.54,22.24,30.33,-0.021795345400812738,0.06981898780938312,-0.04728481714074628,0.1281861839674916,-0.1784263021795346,0.12042851865533799
2026-02-23,BF.B,BROWN-FORMAN ,Consumer Staples,30.2,27.19,-0.0997,0.4727,0.30031394,0.5740195077191554,-50.0,1,Sell,-1.1908396946564854,-1.017595307917888,-4.963190184049083,28.64,31.51,26.73,33.61,22.11,31.83,-0.051655629139072845,0.04337748344370862,-0.11490066225165563,0.11291390728476824,-0.2678807947019868,0.05397350993377481
2026-02-23,BG,BUNGE LIMITED,Consumer Staples,121.32,124.44,0.0257,0.352,0.22725945,0.5488904861822026,25.0,1,Neutral,3.8196721311475494,2.675392670157075,-1.734660925726586,119.49,128.31,115.59,136.65,89.09,139.9,-0.015084075173095957,0.0576162215628091,-0.047230464886251156,0.12636003956478747,-0.2656610616551268,0.15314869765908345
2026-02-23,BIIB,BIOGEN INC.,Health Care,196.34,186.91,-0.048,0.345,0.4081336,-0.15468856276474174,-71.0,3,Sell,1.169142857142856,1.2556584362139918,-2.2657281126264857,187.59,206.57,176.9,220.75,144.84,219.07,-0.04456554955689107,0.0521034939390852,-0.09901191810125287,0.12432515024956703,-0.26230009167770196,0.11576856473464403
2026-02-23,BK,THE BANK OF NEW YORK MELLON ,Financials,115.54,138.27,0.1967,0.2797,0.34998527,-0.2008235089436764,53.0,4,Buy,1.7462406015037555,2.5017730496453896,5.903448275862056,110.22,124.83,109.9,129.65,111.19,141.22,-0.046044659858057835,0.08040505452657087,-0.04881426345854245,0.12212220875887136,-0.03764929894408875,0.2222606889388956
2026-02-23,BKNG,BOOKING HOLDINGS INC.,Consumer Discretionary,3870.83,4876.43,0.2598,0.489,0.49457029,-0.011262888435939034,-0.0,4,Neutral,1.1001178264485718,1.3475829284490906,37.05283897546127,3582.27,4188.28,3298.65,4641.89,3815.0,5939.49,-0.07454731930877867,0.08201083488554128,-0.147818426539011,0.1991975881141772,-0.0144232632277832,0.5344228498797414
2026-02-23,BKR,BAKER HUGHES COMPANY,Energy,63.67,65.33,0.0261,0.3493,0.30580652,0.14222548296223358,-8.0,1,Neutral,-1.5294117647058834,1.0989810771470148,-2.201570680628272,61.33,65.2,56.8,71.22,46.85,71.31,-0.036752002512957516,0.024030155489241478,-0.10790010994188792,0.11858017904821727,-0.2641746505418564,0.11999371760640809
2026-02-23,BLDR,"BUILDERS FIRSTSOURCE, INC.",Industrials,107.28,121.47,0.1323,0.536,0.43107226,0.24341102347898724,40.0,1,Buy,3.246231155778892,2.0905695611577935,2.0750267952840304,103.3,120.2,96.57,129.67,88.62,146.0,-0.03709917971662946,0.12043251304996283,-0.09983221476510074,0.20870618941088726,-0.17393736017897088,0.36092468307233405
2026-02-23,BLK,"BLACKROCK, INC.",Financials,1071.01,1171.5,0.0938,0.3461,0.25654792,0.34906570281294824,75.0,1,Buy,1.152086383601758,1.4929131483715332,1.8219507680918028,1016.37,1133.96,1004.69,1170.02,962.95,1267.89,-0.051017264077833024,0.05877629527268646,-0.06192285786313845,0.09244544868862103,-0.10089541647603661,0.1838264815454571
2026-02-23,BMY,BRISTOL-MYERS SQUIBB COMPANY,Health Care,61.25,60.97,-0.0046,0.2506,0.26016731,-0.03677368228929301,-45.0,3,Sell,1.187265917602996,2.054313099041534,-1.931659693165969,58.58,64.42,58.12,67.68,47.4,68.42,-0.04359183673469391,0.05175510204081646,-0.05110204081632652,0.10497959183673489,-0.22612244897959188,0.11706122448979595
2026-02-23,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",Industrials,175.73,194.36,0.106,0.3608,0.41626135,-0.1332368474757505,-12.0,4,Neutral,-1.8066298342541391,-1.724112961622013,3.296452194828625,162.65,182.97,151.92,189.54,159.1,230.55,-0.07443236783702267,0.041199567518352076,-0.1354919478745803,0.07858646787685664,-0.09463381323621467,0.31195584134752186
2026-02-23,BRK.B,"BERKSHIRE HATHAWAY INC.,",Financials,494.09,526.38,0.0654,0.2139,0.16814279,0.2721330483453974,-28.0,2,Sell,2.6706349206349307,1.5537471612414866,1.3324360699865423,481.49,527.74,467.67,535.14,449.51,553.49,-0.02550142686555079,0.06810500111315765,-0.053472039506972324,0.08308202958975097,-0.0902264769576393,0.12022101236616822
2026-02-23,BRO,"BROWN & BROWN, INC.",Financials,69.16,75.85,0.0967,0.3256,0.41238797,-0.21045223506398592,-12.0,4,Neutral,-1.0377358490566007,-1.398989898989896,2.2106537530266355,65.86,72.34,63.62,73.12,60.9,87.42,-0.04771544245228454,0.045980335454019805,-0.08010410641989585,0.05725853094274158,-0.11943319838056676,0.26402544823597474
2026-02-23,BSX,BOSTON SCIENTIFIC ,Health Care,74.37,92.7,0.2465,0.3202,0.64731481,-0.5053411492315463,0.0,4,Neutral,-1.8557919621749475,-1.164785553047405,16.291262135922313,66.52,78.6,64.05,83.23,72.31,107.93,-0.10555331450853844,0.056877773295683554,-0.13876563130294484,0.11913405943256694,-0.02769934113217698,0.45125722737663043
2026-02-23,BTC=F,BITCOIN FUTURES,Futures,65015.0,84098.14,0.2935,0.0,0.875114,,-0.0,,,-2.3818281112662234,-2.1230280795499152,7.723662859699987,57644.29,68109.56,55773.48,69367.99,59875.3,104712.31,-0.11336937629777744,0.04759763131585015,-0.14214442820887485,0.06695362608628797,-0.07905406444666607,0.6105869414750442
2026-02-23,BTI,BRITISH AMERICAN TOBACCO P.L.C.,MR Discretion,62.1,67.62,0.0889,0.1897,0.22798968,-0.16794479469421597,-5.0,3,Neutral,-2.074712643678158,-1.1982182628062361,-1.054455445544554,58.49,63.84,56.72,66.59,53.58,70.18,-0.05813204508856684,0.02801932367149762,-0.08663446054750401,0.07230273752012883,-0.13719806763285025,0.13011272141706942
