Date,Ticker,Ticker_name,Category,Close,weekly_Return,week_pr_low,week_pr_high,week_rr_ratio,model_score,model_score_delta
2026-04-07,DBC,INVESCO DB CM IDX,Commodities,29.48,0.0051,27.54,33.78,2.2164948453608235,47.0,4.0
2026-04-07,GDX,VANECK:GOLD MINERS,Commodities,93.82,-0.0081,76.76,113.15,1.1330597889800718,31.0,-32.0
2026-04-07,GDXJ,VANECK:JR GOLD MINERS,Commodities,121.22,-0.0079,98.22,148.15,1.1708695652173915,7.0,-32.0
2026-04-07,GLD,SPDR GOLD,Commodities,427.65,-0.0041,377.18,487.36,1.183079056865466,0.0,0.0
2026-04-07,PPLT,ABRDN:PHYSICAL PLATINUM,Commodities,179.69,-0.0061,153.28,204.42,-1.067933683784877,40.0,0.0
2026-04-07,SILJ,ETFMG PRIME JR SILVR MNR,Commodities,30.43,-0.0059,24.4,37.12,1.1094527363184075,30.0,-9.0
2026-04-07,SLV,ISHARES:SILVER TRUST,Commodities,66.09,0.0046,55.27,80.71,1.3512014787430675,17.0,47.0
2026-04-07,SOYB,TEUCRIUM:SOYBEAN,Commodities,24.42,0.0029,23.42,25.92,1.5,55.0,20.0
2026-04-07,TAGS,TEUCRIUM:AGRICULTURAL,Commodities,24.75,-0.0004,23.42,27.17,1.8195488721804547,20.0,-7.0
2026-04-07,UNG,UNITED STATES NAT GAS,Commodities,11.37,0.0018,9.87,13.87,1.6666666666666667,31.0,20.0
2026-04-07,URA,GLBL X URANIUM ETF,Commodities,48.61,-0.0059,42.42,54.73,-1.011437908496732,34.0,-41.0
2026-04-07,USO,UNITED STATES OIL FUND,Commodities,138.94,0.0074,122.26,180.3,2.4796163069544384,29.0,-14.0
2026-04-07,WEAT,TEUCRIUM:WHEAT,Commodities,22.85,-0.0009,21.83,25.24,2.3431372549019507,22.0,8.0
2026-04-07,CHTR,"CHARTER COMMUNICATIONS, INC.",Communication Services,219.98,0.0009,188.92,250.72,-1.010409889394925,20.0,17.0
2026-04-07,CMCSA,COMCAST ,Communication Services,27.66,-0.0097,25.71,30.54,1.476923076923077,3.0,15.0
2026-04-07,DIS,THE WALT DISNEY COMPANY,Communication Services,96.28,-0.0034,86.92,99.48,-2.924999999999997,-12.0,11.0
2026-04-07,EA,ELECTRONIC ARTS INC.,Communication Services,204.16,0.0028,183.34,217.56,-1.5537313432835809,-21.0,-7.0
2026-04-07,FOXA,FOX ,Communication Services,59.3,0.0116,49.33,66.77,-1.3346720214190093,-5.0,0.0
2026-04-07,GOOGL,ALPHABET INC.,Communication Services,299.99,0.0143,255.69,321.07,-2.101518026565467,35.0,-12.0
2026-04-07,LYV,"LIVE NATION ENTERTAINMENT, INC.",Communication Services,160.12,0.0281,138.77,174.08,-1.529369627507162,-5.0,2.0
2026-04-07,META,"META PLATFORMS, INC.",Communication Services,573.02,-0.0025,481.23,638.17,-1.4089025326170375,-30.0,-6.0
2026-04-07,MTCH,"MATCH GROUP, INC.",Communication Services,32.14,0.0223,28.73,33.32,-2.889830508474577,-24.0,-47.0
2026-04-07,NFLX,"NETFLIX, INC.",Communication Services,98.93,0.0027,82.14,115.53,-1.0114457831325308,-5.0,0.0
2026-04-07,NWSA,NEWS CORP.,Communication Services,24.47,0.0029,20.74,28.74,1.1447721179624661,12.0,0.0
2026-04-07,OMC,OMNICOM GROUP INC.,Communication Services,75.96,0.0154,63.95,84.93,-1.338907469342249,-4.0,17.0
2026-04-07,PSKY,PARAMOUNT SKYDANCE ,Communication Services,9.85,0.0347,7.86,11.55,-1.1705882352941166,22.0,-21.0
2026-04-07,T,AT&T INC.,Communication Services,28.32,-0.0004,26.03,32.32,1.746724890829695,34.0,0.0
2026-04-07,TKO,"TKO GROUP HOLDINGS, INC.",Communication Services,197.02,-0.0331,177.65,222.96,1.3391843056272583,64.0,-13.0
2026-04-07,TMUS,"T-MOBILE US, INC.",Communication Services,198.61,-0.0139,180.46,230.21,1.741046831955922,-33.0,0.0
2026-04-07,TTD,"THE TRADE DESK, INC.",Communication Services,22.21,0.0073,17.48,25.03,-1.677304964539007,-31.0,-33.0
2026-04-07,TTWO,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",Communication Services,196.69,-0.0159,168.9,212.25,-1.7859897172236496,4.0,0.0
2026-04-07,VZ,VERIZON COMMUNICATIONS INC.,Communication Services,49.15,-0.0051,45.18,57.89,2.2015113350125954,3.0,-21.0
2026-04-07,WBD,"WARNER BROS. DISCOVERY, INC.",Communication Services,27.41,0.0033,25.55,29.15,-1.06896551724138,47.0,-16.0
2026-04-07,ABNB,"AIRBNB, INC.",Consumer Discretionary,126.81,0.0149,113.94,134.59,-1.6542416452442164,-20.0,-3.0
2026-04-07,AMZN,"AMAZON.COM, INC.",Consumer Discretionary,212.79,0.0144,183.58,231.53,-1.558697972251866,-14.0,-9.0
2026-04-07,APTV,APTIV PLC,Consumer Discretionary,60.36,-0.0103,51.93,70.15,1.1613285883748525,-15.0,0.0
2026-04-07,AZO,"AUTOZONE, INC.",Consumer Discretionary,3438.35,0.0111,3141.85,3677.04,-1.242196991914198,40.0,28.0
2026-04-07,BBY,"BEST BUY CO., INC.",Consumer Discretionary,64.2,-0.0047,58.13,68.33,-1.469733656174336,-10.0,-33.0
2026-04-07,BKNG,BOOKING HOLDINGS INC.,Consumer Discretionary,176.19,-0.958,566.37,4804.12,,-28.0,0.0
2026-04-07,CCL,CARNIVAL CORP,Consumer Discretionary,25.97,0.0129,21.01,28.97,-1.6533333333333324,-22.0,-42.0
2026-04-07,CMG,"CHIPOTLE MEXICAN GRILL, INC.",Consumer Discretionary,33.5,0.0103,28.46,35.1,-3.149999999999997,-29.0,-8.0
2026-04-07,CVNA,CARVANA CO.,Consumer Discretionary,316.85,0.0094,249.92,338.73,-3.0589579524680097,-21.0,-34.0
2026-04-07,DASH,"DOORDASH, INC.",Consumer Discretionary,155.07,-0.0088,129.0,162.61,-3.4575596816976026,-12.0,0.0
2026-04-07,DECK,DECKERS OUTDOOR ,Consumer Discretionary,101.64,0.0339,85.56,112.2,-1.5227272727272723,-32.0,-34.0
2026-04-07,DHI,"D.R. HORTON, INC.",Consumer Discretionary,141.72,0.0145,125.66,148.87,-2.246153846153845,-14.0,-27.0
2026-04-07,DPZ,"DOMINO'S PIZZA, INC.",Consumer Discretionary,380.77,0.0268,328.79,397.66,-3.077560686796911,26.0,37.0
2026-04-07,DRI,"DARDEN RESTAURANTS, INC.",Consumer Discretionary,196.57,0.0012,178.69,210.79,-1.2573839662447255,2.0,36.0
2026-04-07,EBAY,EBAY INC.,Consumer Discretionary,97.71,0.0379,83.48,105.4,-1.850455136540958,-5.0,-7.0
2026-04-07,EXPE,"EXPEDIA GROUP, INC.",Consumer Discretionary,229.04,0.0166,188.87,258.32,-1.3719262295081962,-34.0,-17.0
2026-04-07,F,FORD MOTOR COMPANY,Consumer Discretionary,11.61,0.0009,10.01,12.33,-2.2222222222222197,4.0,25.0
2026-04-07,GM,GENERAL MOTORS COMPANY,Consumer Discretionary,73.43,0.0123,66.74,78.65,-1.2816091954023014,48.0,0.0
2026-04-07,GPC,GENUINE PARTS COMPANY,Consumer Discretionary,105.15,0.0162,85.98,117.13,-1.600166944908182,36.0,-21.0
2026-04-07,GRMN,GARMIN LTD,Consumer Discretionary,242.79,0.0216,208.59,277.97,1.0286549707602353,2.0,-2.0
2026-04-07,HAS,"HASBRO, INC.",Consumer Discretionary,90.42,0.0029,82.04,101.3,1.298329355608592,0.0,-16.0
2026-04-07,HD,"THE HOME DEPOT, INC.",Consumer Discretionary,326.65,0.0156,287.98,352.4,-1.5017475728155323,12.0,0.0
2026-04-07,HLT,HILTON WORLDWIDE HOLDINGS INC.,Consumer Discretionary,306.88,0.0063,280.68,333.92,1.0320610687022913,-7.0,-45.0
2026-04-07,LEN,LENNAR ,Consumer Discretionary,88.57,0.024,74.01,96.51,-1.8337531486146053,-5.0,5.0
2026-04-07,LOW,"LOWE'S COMPANIES, INC.",Consumer Discretionary,235.2,0.0181,206.63,255.31,-1.420686225758328,12.0,-24.0
2026-04-07,LULU,LULULEMON ATHLETICA INC.,Consumer Discretionary,156.18,0.003,131.27,165.19,-2.764705882352944,3.0,1.0
2026-04-07,LVS,LAS VEGAS SANDS CORP.,Consumer Discretionary,54.38,0.0007,48.47,55.73,-4.377777777777799,26.0,0.0
2026-04-07,MAR,"MARRIOTT INTERNATIONAL, INC.",Consumer Discretionary,338.0,0.0183,298.94,374.14,-1.0807969009407863,-5.0,0.0
2026-04-07,MCD,MCDONALD'S ,Consumer Discretionary,309.76,0.0085,286.36,338.12,1.2119658119658137,64.0,37.0
2026-04-07,MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,37.6,0.0251,34.29,40.46,-1.1573426573426584,-36.0,-26.0
2026-04-07,NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD.,Consumer Discretionary,19.37,0.0232,15.94,20.89,-2.2565789473684226,-21.0,-16.0
2026-04-07,NKE,"NIKE, INC.",Consumer Discretionary,44.03,-0.0036,36.57,53.36,1.2506702412868629,2.0,29.0
2026-04-07,NVR,"NVR, INC.",Consumer Discretionary,6715.45,0.0079,5994.09,7251.43,-1.3458711145938262,-20.0,-17.0
2026-04-07,ORLY,"O'REILLY AUTOMOTIVE, INC.",Consumer Discretionary,92.13,0.0078,84.74,98.0,-1.2589437819420775,-5.0,-9.0
2026-04-07,PHM,"PULTEGROUP, INC.",Consumer Discretionary,119.83,0.0217,103.99,129.39,-1.656903765690379,-5.0,-55.0
2026-04-07,POOL,POOL ,Consumer Discretionary,204.69,0.0087,170.24,226.85,-1.5546028880866423,-20.0,-54.0
2026-04-07,RCL,ROYAL CARIBBEAN CRUISES LTD.,Consumer Discretionary,275.7,0.0077,238.74,307.68,-1.1557223264540324,-14.0,-17.0
2026-04-07,RL,RALPH LAUREN ,Consumer Discretionary,358.59,0.0304,303.78,383.99,-2.1578740157480287,-39.0,-34.0
2026-04-07,ROST,"ROSS STORES, INC.",Consumer Discretionary,221.21,0.0056,205.14,239.95,1.1661481020535132,29.0,-9.0
2026-04-07,SBUX,STARBUCKS ,Consumer Discretionary,94.78,0.0488,81.21,101.88,-1.9112676056338054,-2.0,-22.0
2026-04-07,TJX,"THE TJX COMPANIES, INC.",Consumer Discretionary,161.82,0.0033,149.45,170.87,-1.3668508287292807,30.0,-17.0
2026-04-07,TPR,"TAPESTRY, INC.",Consumer Discretionary,143.7,0.0177,125.29,158.92,-1.209592641261497,53.0,-10.0
2026-04-07,TSCO,TRACTOR SUPPLY COMPANY,Consumer Discretionary,45.39,0.0358,39.89,48.46,-1.791530944625407,0.0,20.0
2026-04-07,TSLA,"TESLA, INC.",Consumer Discretionary,352.82,-0.0215,319.73,389.88,1.119975823511636,31.0,14.0
2026-04-07,ULTA,"ULTA BEAUTY, INC.",Consumer Discretionary,542.65,0.0098,447.81,602.58,-1.5825129317537105,33.0,19.0
2026-04-07,WSM,"WILLIAMS-SONOMA, INC.",Consumer Discretionary,182.62,0.0136,157.96,198.88,-1.516605166051661,-21.0,-26.0
2026-04-07,WYNN,"WYNN RESORTS, LIMITED",Consumer Discretionary,102.71,0.0067,88.23,108.16,-2.6568807339449507,12.0,0.0
2026-04-07,YUM,"YUM! BRANDS, INC.",Consumer Discretionary,157.36,0.0081,146.55,167.57,-1.0587659157688565,-5.0,-31.0
2026-04-07,ADM,ARCHER-DANIELS-MIDLAND COMPANY.,Consumer Staples,73.38,-0.0061,68.25,80.78,1.4424951267056554,11.0,-18.0
2026-04-07,BF.B,BROWN-FORMAN ,Consumer Staples,26.73,-0.0007,23.52,30.56,1.193146417445482,29.0,-10.0
2026-04-07,BG,BUNGE LIMITED,Consumer Staples,128.47,-0.0073,121.43,145.56,2.4275568181818215,5.0,-40.0
2026-04-07,CAG,"CONAGRA BRANDS, INC.",Consumer Staples,15.78,0.0038,13.56,17.92,-1.0373831775700917,65.0,18.0
2026-04-07,CHD,"CHURCH & DWIGHT CO., INC.",Consumer Staples,93.13,0.003,85.28,105.05,1.518471337579619,28.0,40.0
2026-04-07,CL,COLGATE-PALMOLIVE COMPANY,Consumer Staples,84.53,-0.0072,78.08,94.82,1.5953488372093003,28.0,-8.0
2026-04-07,CLX,THE CLOROX COMPANY,Consumer Staples,104.89,0.0371,89.83,117.6,-1.184893784421716,-18.0,-32.0
2026-04-07,COST,COSTCO WHOLESALE ,Consumer Staples,1018.55,0.0035,940.19,1093.04,-1.051953282319773,-31.0,-17.0
2026-04-07,CPB,CAMPBELL SOUP COMPANY,Consumer Staples,22.02,0.0005,19.31,24.22,-1.2318181818181826,21.0,0.0
2026-04-07,DG,DOLLAR GENERAL ,Consumer Staples,125.01,0.044,106.03,136.13,-1.7068345323741025,-8.0,-26.0
2026-04-07,DLTR,"DOLLAR TREE, INC.",Consumer Staples,111.09,0.0244,94.98,120.17,-1.7742290748898681,-23.0,-58.0
2026-04-07,EL,THE ESTEE LAUDER COMPANIES INC.,Consumer Staples,70.91,0.0259,54.64,77.91,-2.324285714285714,-8.0,-28.0
2026-04-07,GIS,"GENERAL MILLS, INC.",Consumer Staples,37.67,0.0067,33.16,40.41,-1.645985401459859,12.0,33.0
2026-04-07,HRL,HORMEL FOODS ,Consumer Staples,21.86,-0.0104,20.1,24.31,1.3920454545454557,28.0,19.0
2026-04-07,HSY,THE HERSHEY COMPANY,Consumer Staples,207.97,0.0086,187.46,238.68,1.4973183812774267,28.0,19.0
2026-04-07,KDP,KEURIG DR PEPPER INC.,Consumer Staples,25.7,0.0154,23.17,27.95,-1.1244444444444435,-21.0,-30.0
2026-04-07,KHC,THE KRAFT HEINZ COMPANY,Consumer Staples,23.57,0.0342,20.64,25.04,-1.993197278911566,-10.0,-26.0
2026-04-07,KMB,KIMBERLY-CLARK ,Consumer Staples,96.99,0.0089,87.0,104.32,-1.3628922237380623,22.0,53.0
2026-04-07,KO,THE COCA-COLA COMPANY,Consumer Staples,77.22,0.0065,71.84,84.21,1.2992565055762084,53.0,31.0
2026-04-07,KR,THE KROGER CO.,Consumer Staples,73.03,0.0094,67.52,81.42,1.5226860254083472,-15.0,59.0
2026-04-07,KVUE,KENVUE INC.,Consumer Staples,17.3,0.0093,16.0,18.74,1.1076923076923053,4.0,59.0
2026-04-07,LW,"LAMB WESTON HOLDINGS, INC.",Consumer Staples,40.17,0.0208,34.73,45.39,-1.042145593869733,38.0,42.0
2026-04-07,MDLZ,"MONDELEZ INTERNATIONAL, INC.",Consumer Staples,58.38,0.0146,53.27,63.74,1.0489236790606653,23.0,-6.0
2026-04-07,MKC,"MCCORMICK & COMPANY, INC.",Consumer Staples,50.8,0.0399,41.14,57.65,-1.410218978102189,-8.0,-52.0
2026-04-07,MNST,MONSTER BEVERAGE ,Consumer Staples,74.16,0.0247,63.71,80.9,-1.550445103857564,48.0,20.0
2026-04-07,MO,"ALTRIA GROUP, INC.",Consumer Staples,66.55,0.012,60.88,73.05,1.1463844797178142,51.0,8.0
2026-04-07,PEP,"PEPSICO, INC.",Consumer Staples,156.73,-0.0018,143.26,175.37,1.3838158871566457,22.0,-8.0
2026-04-07,PG,THE PROCTER & GAMBLE COMPANY,Consumer Staples,142.77,-0.0024,133.54,156.29,1.4647887323943614,30.0,33.0
2026-04-07,PM,PHILIP MORRIS INTERNATIONAL INC.,Consumer Staples,160.34,0.0142,140.9,179.28,-1.0263991552270328,46.0,56.0
2026-04-07,SJM,THE J. M. SMUCKER COMPANY,Consumer Staples,95.22,-0.0026,85.52,105.68,1.0783505154639181,23.0,9.0
2026-04-07,STZ,"CONSTELLATION BRANDS, INC.",Consumer Staples,155.25,0.0268,141.76,163.49,-1.6371359223300963,-64.0,-44.0
2026-04-07,SYY,SYSCO ,Consumer Staples,73.24,0.0292,61.06,83.19,-1.2241206030150742,39.0,61.0
2026-04-07,TAP,MOLSON COORS BEVERAGE COMPANY,Consumer Staples,44.46,0.0095,38.69,48.78,-1.3356481481481488,29.0,17.0
2026-04-07,TGT,TARGET ,Consumer Staples,122.21,0.0146,113.87,132.32,1.2122302158273397,-48.0,-54.0
2026-04-07,TSN,"TYSON FOODS, INC.",Consumer Staples,64.5,-0.002,60.02,69.91,1.2075892857142858,5.0,17.0
2026-04-07,WMT,WALMART INC.,Consumer Staples,126.79,0.008,118.25,137.3,1.2306791569086648,29.0,-24.0
2026-04-07,FXA,INVESCO:AU DOLLAR,Currencies,68.53,0.0019,64.42,73.48,1.2043795620437965,16.0,-37.0
2026-04-07,FXB,INVESCO:GBP STERLING,Currencies,127.17,0.0009,122.37,132.54,1.1187499999999986,16.0,-1.0
2026-04-07,FXC,INVESCO:CANADIAN DOLLAR,Currencies,70.2,0.0004,68.36,72.77,1.3967391304347763,32.0,17.0
2026-04-07,FXE,INVESCO:EURO,Currencies,106.56,0.0017,101.47,112.15,1.0982318271119842,74.0,66.0
2026-04-07,FXY,INVESCO:JAPANESE YEN,Currencies,57.53,-0.0002,54.57,61.27,1.2635135135135138,35.0,0.0
2026-04-07,UUP,INVESCO DB USD IDX BL,Currencies,27.83,-0.0011,26.7,29.19,1.2035398230088532,-33.0,-21.0
2026-04-07,APA,APA ,Energy,43.02,0.0233,40.02,52.5,3.159999999999999,16.0,-4.0
2026-04-07,BKR,BAKER HUGHES COMPANY,Energy,60.7,0.0053,54.8,70.51,1.6627118644067784,51.0,-25.0
2026-04-07,COP,CONOCOPHILLIPS,Energy,131.64,0.0086,124.21,148.47,2.2651413189771237,-14.0,-17.0
2026-04-07,CTRA,COTERRA ENERGY INC.,Energy,34.67,0.0032,32.98,39.58,2.905325443786972,48.0,0.0
2026-04-07,CVX,CHEVRON ,Energy,198.86,-0.0006,191.12,227.74,3.731266149870796,60.0,36.0
2026-04-07,DVN,DEVON ENERGY ,Energy,49.65,0.0032,47.24,57.34,3.1908713692946122,26.0,-4.0
2026-04-07,EOG,"EOG RESOURCES, INC.",Energy,143.05,0.0029,134.82,168.56,3.0996354799513894,31.0,-3.0
2026-04-07,EQT,EQT ,Energy,60.4,0.0117,56.2,72.3,2.8333333333333357,61.0,46.0
2026-04-07,EXE,EXPAND ENERGY ,Energy,103.55,-0.0033,97.22,117.06,2.134281200631913,53.0,34.0
2026-04-07,FANG,"DIAMONDBACK ENERGY, INC.",Energy,194.27,0.002,184.05,224.15,2.923679060665362,29.0,22.0
2026-04-07,HAL,HALLIBURTON COMPANY,Energy,37.82,-0.0092,37.04,42.79,6.371794871794861,12.0,-19.0
2026-04-07,KMI,"KINDER MORGAN, INC.",Energy,33.19,0.0067,31.1,37.47,2.047846889952157,52.0,45.0
2026-04-07,MPC,MARATHON PETROLEUM ,Energy,241.4,-0.0014,226.93,283.34,2.8984105044920505,5.0,-11.0
2026-04-07,OKE,"ONEOK, INC.",Energy,88.5,0.0023,82.37,103.0,2.3654159869494307,16.0,21.0
2026-04-07,OXY,OCCIDENTAL PETROLEUM ,Energy,62.96,-0.0002,59.76,75.35,3.8718749999999944,31.0,15.0
2026-04-07,PSX,PHILLIPS 66,Energy,177.33,0.0064,167.42,204.51,2.7426841574167415,13.0,-22.0
2026-04-07,SLB,SCHLUMBERGER N.V.,Energy,49.78,0.0069,45.65,58.45,2.099273607748183,1.0,-34.0
2026-04-07,TPL,TEXAS PACIFIC LAND ,Energy,448.86,0.0104,389.28,598.62,2.51359516616314,15.0,0.0
2026-04-07,TRGP,TARGA RESOURCES CORP.,Energy,245.65,0.0052,231.76,281.4,2.5737940964722776,34.0,-4.0
2026-04-07,VLO,VALERO ENERGY ,Energy,245.58,0.0061,231.77,279.28,2.4402606806661806,28.0,-22.0
2026-04-07,WMB,"THE WILLIAMS COMPANIES, INC.",Energy,72.59,0.0082,68.53,80.53,1.9556650246305403,41.0,50.0
2026-04-07,XOM,EXXON MOBIL ,Energy,163.37,0.0167,150.86,194.0,2.4484412470023993,52.0,0.0
2026-04-07,ACGL,ARCH CAPITAL GROUP LTD.,Financials,96.79,0.0005,90.06,104.63,1.1649331352154508,-5.0,0.0
2026-04-07,AFL,AFLAC INC.,Financials,110.26,-0.002,101.2,118.12,-1.1526717557251913,2.0,-36.0
2026-04-07,AIG,"AMERICAN INTERNATIONAL GROUP, INC.",Financials,76.42,0.0133,69.78,81.05,-1.4341252699784033,12.0,-1.0
2026-04-07,AIZ,"ASSURANT, INC.",Financials,217.99,-0.0012,197.2,234.19,-1.2833333333333354,-21.0,-9.0
2026-04-07,AJG,ARTHUR J. GALLAGHER & CO.,Financials,219.27,0.0076,182.57,236.62,-2.11527377521614,-21.0,0.0
2026-04-07,ALL,THE ALLSTATE ,Financials,208.36,0.0064,195.36,222.51,1.0884615384615368,-21.0,0.0
2026-04-07,AMP,"AMERIPRISE FINANCIAL, INC.",Financials,430.4,-0.0082,385.95,479.26,1.0992125984251975,-21.0,21.0
2026-04-07,AON,AON PLC,Financials,326.17,0.0094,294.59,347.94,-1.4506201194304118,12.0,8.0
2026-04-07,APO,"APOLLO GLOBAL MANAGEMENT, INC.",Financials,106.11,-0.0087,92.4,114.51,-1.6321428571428553,-5.0,0.0
2026-04-07,ARES,ARES MANAGEMENT CORP,Financials,102.83,0.0039,84.03,109.9,-2.659123055162656,-21.0,-43.0
2026-04-07,AXP,AMERICAN EXPRESS COMPANY,Financials,305.73,0.0185,268.97,319.14,-2.741237882177485,-21.0,-9.0
2026-04-07,BAC,BANK OF AMERICA ,Financials,50.06,0.0138,44.02,53.77,-1.6280323450134764,-27.0,-22.0
2026-04-07,BEN,"FRANKLIN RESOURCES, INC.",Financials,23.4,0.0,20.98,25.62,-1.090090090090088,54.0,62.0
2026-04-07,BK,THE BANK OF NEW YORK MELLON ,Financials,123.63,0.0123,110.96,131.89,-1.5338983050847477,-18.0,-47.0
2026-04-07,BLK,"BLACKROCK, INC.",Financials,959.41,-0.0074,854.74,1036.05,-1.3657359081419622,-22.0,8.0
2026-04-07,BRK.B,"BERKSHIRE HATHAWAY INC.,",Financials,476.38,-0.002,445.69,505.6,-1.0503080082135512,-50.0,-19.0
2026-04-07,BRO,"BROWN & BROWN, INC.",Financials,66.52,0.0086,58.58,70.18,-2.169398907103818,-5.0,0.0
2026-04-07,BX,BLACKSTONE INC,Financials,112.24,-0.0072,96.4,118.94,-2.3641791044776093,-21.0,0.0
2026-04-07,C,CITIGROUP INC.,Financials,117.36,0.0183,101.96,125.02,-2.010443864229767,-14.0,-26.0
2026-04-07,CB,CHUBB LTD,Financials,326.9,-0.0044,307.24,355.32,1.4455747711088536,34.0,39.0
2026-04-07,CBOE,"CBOE GLOBAL MARKETS, INC.",Financials,296.06,0.0211,267.98,315.98,-1.4096385542168655,4.0,11.0
2026-04-07,CFG,"CITIZENS FINANCIAL GROUP, INC.",Financials,61.41,0.0069,53.1,67.85,-1.2903726708074532,-5.0,-17.0
2026-04-07,CINF,CINCINNATI FINANCIAL ,Financials,160.04,0.0103,146.39,171.57,-1.1838681699913274,4.0,-41.0
2026-04-07,CME,CME GROUP INC.,Financials,308.57,0.0113,283.37,332.51,-1.0526315789473681,10.0,-4.0
2026-04-07,COF,CAPITAL ONE FINANCIAL ,Financials,184.21,0.0126,161.51,189.81,-4.053571428571436,-21.0,-9.0
2026-04-07,COIN,"COINBASE GLOBAL, INC.",Financials,174.79,0.0194,130.95,199.48,-1.7756176589712438,-21.0,-9.0
2026-04-07,CPAY,"FLEETCOR TECHNOLOGIES, INC.",Financials,298.23,0.0167,263.41,319.79,-1.6150278293135432,11.0,-29.0
2026-04-07,EG,"EVEREST GROUP, LTD.",Financials,328.42,0.0041,296.78,349.8,-1.4798877455565973,33.0,46.0
2026-04-07,ERIE,ERIE INDEMNITY COMPANY,Financials,254.33,0.0193,225.2,270.29,-1.8251879699248126,7.0,30.0
2026-04-07,FDS,FACTSET RESEARCH SYSTEMS INC.,Financials,230.94,0.0143,172.41,264.59,-1.7393759286775643,-2.0,0.0
2026-04-07,FIS,FIDELITY NATIONAL INFORMATION SERVICES,Financials,46.68,0.0084,39.4,50.41,-1.9517426273458465,-39.0,21.0
2026-04-07,FISV,"FISERV, INC.",Financials,56.32,0.0028,49.24,60.15,-1.8485639686684077,-28.0,-16.0
2026-04-07,FITB,FIFTH THIRD BANCORP,Financials,47.56,0.0096,41.4,51.34,-1.6296296296296302,-5.0,-17.0
2026-04-07,GL,GLOBE LIFE INC.,Financials,143.36,0.0053,128.81,158.01,1.0068728522336747,51.0,-25.0
2026-04-07,GPN,GLOBAL PAYMENTS INC.,Financials,65.04,0.0155,56.24,72.39,-1.1972789115646274,12.0,13.0
2026-04-07,GS,"THE GOLDMAN SACHS GROUP, INC.",Financials,866.05,0.0035,754.32,932.95,-1.6701046337817602,-5.0,-17.0
2026-04-07,HBAN,HUNTINGTON BANCSHARES INC.,Financials,15.94,0.0095,14.23,17.0,-1.6132075471698097,-21.0,-43.0
2026-04-07,HIG,THE HARTFORD FINANCIAL SERVICES GROUP,Financials,136.42,0.0017,126.01,145.39,-1.1605351170568543,21.0,-11.0
2026-04-07,HOOD,"ROBINHOOD MARKETS, INC.",Financials,69.78,0.0128,53.53,73.02,-5.01543209876544,-11.0,-17.0
