Date,Ticker,Ticker_name,Close,day_pr_low,day_pr_high,week_pr_low,week_pr_high,month_pr_low,month_pr_high,day_rr_ratio,week_rr_ratio,month_rr_ratio,gap_lt,gap_lt_avg,gap_lt_hi,gap_lt_lo,ST_Trend,st_avg,st_lo,st_hi,MT_Trend,mt_avg,mt_lo,mt_hi,LT_Trend,lt_avg,lt_lo,lt_hi,ST_Trend_Change,MT_Trend_Change,Z-Score Rank,Z-Score,Sharpe,Sharpe_avg,Sharpe_hi,Sharpe_low,Sharpe_Rank,prem_disc,prem_disc_avg,prem_disc_lo,prem_disc_hi,factor,model_score
2026-03-20,EIS,ISHARES:MSCI ISRAEL,120.18,115.84,127.4,114.54,129.88,113.2,140.42,2.1458333333333264,1.7198581560283666,2.899713467048706,-17.159999999999997,-6.38996710526316,-2.2972310060512564,-10.482703204475065,0.01095131,0.005820323256578947,-0.009997359524744093,0.02163800603790199,0.01950273,0.018365391324503322,-0.003798333148147849,0.04052911579715449,0.07176378,0.03500410721311468,0.007119188304708205,0.06288902612152115,0.00239897,0.00069639,73.8,1.14,-0.298,0.48624671052631613,1.3401628040089344,-0.3676693829563022,18.1,,,,,0.75,72.0
2026-03-20,MSI,"MOTOROLA SOLUTIONS, INC.",452.35,452.84,486.0,432.93,528.58,386.83,560.7,4.513731825525042,3.925334706488154,1.6536935286935281,-57.60999999999996,-40.29164473684208,-23.744057256749244,-56.83923221693492,-0.00775562,-0.0012834998026315784,-0.023885230079632974,0.021318230474369815,0.06003841,-0.0033140683774834606,-0.03236134385287763,0.02573320709791071,0.04895062,0.051043198524590244,0.039023587878847486,0.06306280917033301,-0.00762758,0.00165053,12.9,-1.56,-0.436,0.018223684210526246,1.169211073195403,-1.1327637047743504,27.2,0.08028956452989955,0.21486052940632847,-0.20492922052428644,0.6346502793369434,0.645,72.0
2026-03-20,PH,PARKER-HANNIFIN ,894.41,835.96,924.92,803.25,1029.05,834.09,1147.09,-2.072234762979678,1.4769635805177712,4.188992042440322,-134.57000000000005,-57.365197368421065,-27.575114694761186,-87.15528004208095,-0.04411306,0.004532159868421049,-0.01930712986217253,0.028371449599014626,-0.00738162,0.006202830794701971,-0.0346143464235056,0.047020008012909544,0.02785749,0.03982724488524601,0.021984261521940322,0.057670228248551704,0.00050873,0.00276645,66.5,0.97,-1.729,0.37152631578947337,1.302565009298043,-0.5595123777190962,0.2,0.2636810184151095,0.14755579749653683,-0.22457629490354733,0.519687889896621,0.63,71.0
2026-03-20,CBOE,"CBOE GLOBAL MARKETS, INC.",283.95,275.51,301.99,263.53,326.43,255.02,339.3,1.478083588175331,2.080313418217433,1.9132388524023527,-41.05000000000001,-23.99124999999999,-17.34723531717376,-30.63526468282622,-0.02005374,0.004768377828947366,-0.008107847169943085,0.017644602827837818,0.02163911,0.013105015264900675,0.00545557999261887,0.02075445053718248,0.06109845,0.06397122537704907,0.056455230098834706,0.07148722065526342,-0.00668256,0.00128376,45.0,0.12,-0.267,0.3641282894736842,1.1388544691362092,-0.4105978901888408,20.6,0.07788293387359646,0.06604015500532993,-0.1391373722428983,0.27121768225355813,0.621,70.0
2026-03-20,SD,"SANDRIDGE ENERGY, INC.",16.81,16.02,17.61,15.38,18.83,14.02,20.27,1.080459770114945,1.4125874125874143,1.2401433691756278,-1.5400000000000027,0.0410855263157893,0.7177423775419286,-0.63557132491035,-0.00058226,0.006467560624999998,-0.02657495952184306,0.03951008077184306,0.01932362,0.012749226423841065,-0.03158351338331292,0.057081966230995054,0.00852149,-0.05305285206557357,-0.08282478325075587,-0.02328092088039127,-0.00234234,0.0076818,57.3,0.49,-0.515,0.31939802631578945,1.2782938689868277,-0.6394978163552489,19.6,0.46939145606214794,0.21687182542915445,-0.24450276323373582,0.6782464140920448,0.72,69.0
2026-03-20,ASC,ARDMORE SHIPPING ,14.65,13.03,15.43,12.78,17.63,10.86,19.79,-1.6477272727272758,1.5935828877005331,1.3562005277044848,-1.3899999999999988,-0.35976973684210506,0.31833012213965733,-1.0378695958238675,-0.02561375,0.0038254911184210545,-0.029043232716160963,0.03669421495300307,0.05673792,-0.006700977185430459,-0.05122865553864364,0.03782670116778272,-0.00370392,-0.021434894295082066,-0.03863566373257576,-0.004234124857588374,-0.00480826,0.00304951,81.2,1.18,-0.265,0.17661842105263156,1.364619893055645,-1.0113830509503818,22.8,0.13010035995065095,0.5530895270738027,-0.26467239800625386,1.3708514521538593,0.72,69.0
2026-03-20,BG,BUNGE LIMITED,118.15,117.64,132.81,112.27,140.19,99.57,144.79,6.559633027522907,3.7482993197278835,1.4337997847147455,-12.090000000000003,-2.2392105263157895,1.977554853185827,-6.4559759058174055,0.00499198,0.005701064342105264,-0.020377778505736827,0.03177990718994735,0.05783104,0.004927075033112577,-0.02684783940757493,0.03670198947380009,0.02534088,-0.022864315803278704,-0.04534615472387414,-0.0003824768826832699,-0.00523103,0.00608032,93.8,1.96,-0.41,0.18492434210526323,1.2127376177397642,-0.8428889335292377,18.5,0.2894703843776598,0.048763919840821526,-0.2370835529184181,0.3346113926000611,0.72,69.0
2026-03-20,FXA,INVESCO:AU DOLLAR,69.53,68.28,71.65,66.63,75.08,65.41,74.97,1.4513888888888935,1.9137931034482711,1.3203883495145612,-2.4000000000000057,-1.000921052631581,-0.131680380043111,-1.870161725220051,-0.00410542,0.0011586281578947367,-0.00576614869918843,0.008083405014977903,0.01862468,-0.006017251258278147,-0.024138880312241904,0.01210437779568561,0.00617799,-0.0034584920983606517,-0.00821518333293224,0.0012981991362109365,-0.00125814,0.00055399,93.1,1.77,-0.357,0.16045065789473684,0.9274737130855732,-0.6065723972960997,20.8,0.2967333306400959,0.5028672194721956,-0.3842087378618041,1.3899431768061952,0.72,69.0
2026-03-20,SMH,VANECK:SEMICONDUCTOR,384.74,372.65,406.55,359.24,429.15,340.83,483.04,1.4179104477611917,1.7415686274509792,2.2386700068321557,-58.370000000000005,-32.661842105263155,-17.399829818618475,-47.92385439190784,-0.02564139,0.002959722565789474,-0.024266407718059775,0.030185852849638727,0.0156365,0.005701368642384099,-0.04196011140117409,0.053362848685942293,0.05204714,0.0606020795409837,0.044742360210896726,0.07646179887107067,0.00055302,0.00553547,45.4,-0.47,-0.824,0.46567434210526304,1.3629588313577141,-0.43161014714718793,3.0,0.3438374565674629,0.11811539526678254,-0.032682573923427924,0.268913364456993,0.5775,65.0
2026-03-20,SRE,SEMPRA,91.72,92.43,98.77,84.94,105.9,79.99,109.41,7.358695652173895,2.091445427728614,1.5080988917306046,-7.890000000000001,-4.731546052631578,-1.4316448773160118,-8.031447227947144,-0.00984905,-0.002555054539473683,-0.028386647917935846,0.023276538838988482,0.02599343,-0.0032353849337748396,-0.038480641034232654,0.03200987116668298,0.02009441,0.007403405409836067,-0.00741819073388856,0.022225001553560695,-0.00882946,0.00575451,68.7,0.78,-0.416,0.18961184210526305,1.072282845175649,-0.693059160965123,20.4,0.30210635627941707,0.11298968116180345,-0.33614860022188026,0.5621279625454871,0.58,65.0
2026-03-20,CMI,CUMMINS INC.,533.54,511.88,554.47,471.95,613.14,480.13,702.14,-1.2753916119252073,1.2924176002597834,3.156712226174876,-102.09000000000003,-38.82046052631576,-15.201602288168772,-62.439318764462755,-0.03723298,0.0042466587828947425,-0.022984243561780842,0.03147756112757033,-0.01021758,0.01435492201986755,-0.030392076857661217,0.05910192089739632,0.07241487,0.05045981163934424,0.02743502873518072,0.07348459454350775,0.0007897,0.00099146,24.4,-1.19,-1.342,0.39598026315789425,1.4049359561237686,-0.6129754298079803,3.8,0.24767108791842984,0.04570308504104385,-0.28695824560375405,0.3783644156858418,0.5775,65.0
2026-03-20,EME,"EMCOR GROUP, INC.",724.93,687.66,764.46,658.4,819.06,617.19,978.22,1.5552859618717554,1.414850443408989,2.350937441989979,-158.06000000000006,-110.99401315789476,-69.1315032279253,-152.85652308786422,-0.00944636,0.001600305822368418,-0.030813357647684628,0.03401396929242147,0.03173532,0.015885453046357655,-0.037584524135161175,0.06935543022787649,0.09967924,0.11431566180327891,0.10164984341585118,0.12698148019070665,0.01247653,0.00547772,27.8,-1.03,-1.158,0.40693092105263157,1.3898078754185232,-0.5759460333132602,1.8,0.07566837286424088,0.042774852389439066,-0.27383852298985667,0.3593882277687348,0.5775,65.0
2026-03-20,MPWR,"MONOLITHIC POWER SYSTEMS, INC.",1068.85,992.32,1120.72,925.35,1222.15,912.99,1444.41,-1.423206976330305,1.0682926829268313,2.4095983575003235,-189.46000000000004,-89.09601973684212,-25.601178198910837,-152.5908612747734,-0.03814292,0.006556300328947369,-0.03245023946023496,0.0455628401181297,0.01886228,0.013767413907284764,-0.03637448015446583,0.06390930796903535,0.05094796,0.03766005422950825,0.011826431155007977,0.06349367730400853,0.00437394,0.00338965,23.8,-1.29,-0.957,0.29843092105263175,1.048222131923244,-0.45136028981798065,5.4,0.3536366162277602,0.11887972695764806,-0.23736205105071953,0.4751215049660157,0.5775,65.0
2026-03-20,IDXX,"IDEXX LABORATORIES, INC.",577.26,552.28,597.49,526.67,628.14,515.48,753.09,-1.8108108108108059,1.0057323581735513,2.846066688248626,-73.68000000000006,-25.59759868421052,4.893098882572694,-56.088296250993736,-0.03951367,0.004877016578947371,-0.025458074649218197,0.03521210780711294,-0.0406665,0.015988983609271475,-0.01584075130045313,0.04781871851899608,0.00443406,-0.0027635100327869067,-0.02891111466478387,0.023384094599210058,-0.00361649,-0.0002634,51.6,0.37,-0.999,0.042523026315789594,0.8899742074575318,-0.8049281548259525,11.7,0.007510827913757234,0.18991128677370261,-0.4196660605727206,0.7994886341201258,0.57,64.0
2026-03-20,STT,STATE STREET ,121.97,115.43,125.03,111.37,129.92,110.96,148.82,-2.9902912621359174,-1.3333333333333346,2.438692098092641,-16.860000000000014,-8.514539473684222,-4.140755612339054,-12.88832333502939,-0.02718517,-0.0013802442434210525,-0.02363388668980374,0.020873398202961635,-0.01548115,0.006060309668874174,-0.019730034765351415,0.031850654103099764,0.04008614,0.029629388950819697,0.018437047675915044,0.04082173022572435,-0.00173873,0.00054522,20.6,-1.17,-0.612,0.29214802631578957,1.2692767971446763,-0.6849807445130971,10.5,0.5049957856638241,0.13077328773660707,-0.2967535214863618,0.5583000969595759,0.561,63.0
2026-03-20,AAPL,APPLE INC.,247.99,242.24,254.68,230.68,277.9,228.21,307.82,-1.2768924302788884,1.727902946273828,3.0247724974721932,-30.95999999999998,-16.706809210526302,-5.716246351260212,-27.697372069792394,-0.02779236,-0.0028104787500000013,-0.02601559441949093,0.02039463691949093,-0.00024419,-0.006485250198675447,-0.0437475711013241,0.030777070703973203,0.0233203,0.018100500360655743,-0.0037694008350914153,0.0399704015564029,-0.00076417,0.00109952,10.9,-1.96,-1.129,0.0008684210526316644,0.9735771881901271,-0.9718403460848638,12.5,0.43026315688260897,0.16067304322192488,-0.3076633617209179,0.6290094481647677,0.561,63.0
2026-03-20,CMCSA,COMCAST ,29.02,28.13,30.84,27.2,33.57,25.54,35.21,1.2919708029197068,2.5,1.7787356321839083,-1.5700000000000003,-0.02476973684210555,1.1776170313000052,-1.2271565049842164,-0.02084472,-0.007396928092105259,-0.030427223792194705,0.01563336760798419,-0.00238915,-0.020179131953642397,-0.05500113621513579,0.014642872307850996,-0.04999241,-0.04725434278688535,-0.0633321412501518,-0.031176544323618903,0.00021518,-0.05047237,95.0,2.17,-0.996,-0.22450986842105242,0.7448493258031761,-1.1938690626452808,24.4,0.7223706843946236,0.26805739499763465,-0.23785914136512215,0.7739739313603915,0.555,62.0
2026-03-20,FXE,INVESCO:EURO,106.66,103.84,107.81,101.11,112.42,100.75,117.32,-2.1746031746031615,1.0378378378378392,1.8037225042301188,-4.560000000000002,-2.7565460526315806,-1.1857821454839899,-4.327309959779171,-0.00928606,0.0016468491118421054,-0.004494165261586842,0.007787863485271053,0.00218985,0.0058329871854304665,-0.00561290872903557,0.017278883099896503,0.01344434,0.00841054295081966,-0.0010199731416494929,0.01784105904328881,-0.00011966,-0.0009798,82.3,1.09,-1.019,0.0862631578947368,0.9724766980588404,-0.7999503822693668,11.3,0.036299901564462944,0.18583227716894504,-0.25854145476612134,0.6302060091040115,0.555,62.0
2026-03-20,CMRE,COSTAMARE INC.,16.77,15.89,17.38,15.62,18.19,13.58,21.37,-1.191176470588234,1.2347826086956533,1.4420062695924771,-1.4699999999999989,-0.7525000000000003,-0.050631912763382414,-1.454368087236618,-0.00967478,0.0030663516776315743,-0.027842318683332506,0.033975022038595655,0.02107889,-0.006574672317880822,-0.06928498880362491,0.05613564416786326,0.03399992,0.011886654295081948,-0.011630930807887036,0.03540423939805093,-0.0029876,0.00465447,20.8,-1.16,-0.314,0.2531578947368422,1.3986712582887832,-0.8923554688150988,21.6,0.2969272885066043,0.22964594742880032,-0.4426354092238374,0.901927304081438,0.546,61.0
2026-03-20,EWM,ISHARES:MSCI MALAYSIA,28.94,28.0,30.27,26.64,31.51,26.96,32.66,1.7108433734939699,1.1173913043478259,1.878787878787876,-2.4800000000000004,-1.2174999999999996,-0.5955210970012095,-1.8394789029987897,-0.00861065,0.0009315949342105255,-0.01194886784147054,0.01381205770989159,0.01163739,0.0066701592715231834,-0.014535276651995319,0.027875595195041687,0.036219,0.021915246983606595,0.013084720868790098,0.030745773098423093,0.00317663,0.00221016,92.3,1.89,-0.875,0.21390131578947366,1.0329992842758207,-0.6051966526968734,8.5,0.7465957274711164,0.6883601050780792,-0.5043968283945155,1.881117038550674,0.6375,61.0
2026-03-20,Q,"QNITY ELECTRONICS, INC.",107.59,104.38,117.01,99.6,137.83,102.74,219.43,1.8939051918735863,3.7847309136420493,23.05979381443295,-106.10999999999999,-97.92470588235294,-90.18321740465905,-105.66619436004683,-0.04038079,0.01504562895833334,-0.027971026402935105,0.05806228431960179,0.10607312,0.10617011112499997,0.06708521958890708,0.14525500266109287,0.53486745,0.5588851002857143,0.5365232224071158,0.5812469781643127,-0.00937832,0.00345649,19.1,-0.79,-0.342,0.40432500000000005,1.2455775738670727,-0.4369275738670726,20.6,0.166752248998425,-0.013419028131187847,-0.11726289831433018,0.09042484205195447,0.5385,60.0
2026-03-20,TLT,ISHARES:20+ TRS BD ETF,85.83,84.93,88.97,81.88,92.87,81.82,94.7,2.316666666666662,1.7822784810126586,2.211970074812966,-4.030000000000001,-1.031019736842104,0.380236501842542,-2.4422759755267496,-0.01106939,-0.000845425263157894,-0.00864322133936558,0.006952370813049792,-0.00247692,-0.002492936423841063,-0.009640749322101157,0.004654876474419031,-0.00470397,-0.012101999081967239,-0.022770506302218125,-0.001433491861716353,-0.00281554,0.00099736,99.0,2.34,-1.297,-0.14409210526315785,0.6428135139408397,-0.9309977244671555,2.6,0.3999631624562128,0.1900520070753356,0.003712747742452782,0.3763912664082184,0.5375,60.0
2026-03-20,BTI,BRITISH AMERICAN TOBACCO P.L.C.,57.37,56.54,62.23,53.4,64.7,55.4,71.36,2.186813186813189,1.8463476070528986,7.101522842639599,-11.550000000000004,-4.400756578947369,-1.8672235014561638,-6.934289656438573,-0.02524669,0.006121724835526321,-0.01254655884895869,0.02479000852001133,-0.01098307,0.020822133344370813,0.0029204116387965204,0.038723855049945105,0.08405493,0.050956991573770566,0.02326444751861811,0.07864953562892302,-0.00491916,0.00089482,73.0,0.96,-1.001,0.46245723684210577,1.6008192954083156,-0.6759048217241039,10.9,0.26023428929963743,0.1617417432723009,-0.27132664072025775,0.5948101272648596,0.6135,59.0
2026-03-20,A,"AGILENT TECHNOLOGIES, INC.",111.3,107.45,113.78,102.52,120.66,99.99,142.97,-1.8495575221238862,1.0660592255125283,2.800176834659593,-9.920000000000002,-4.725361842105265,1.1204283726539668,-10.571152056864497,-0.03087226,-0.005017492203947369,-0.03302819970541395,0.022993215297519215,-0.03562873,-0.0054363652317880725,-0.043788928608843335,0.03291619814526719,-0.01756042,-0.014087399213114764,-0.03410885342271574,0.005934054996486209,0.00115099,0.00211927,18.1,-1.42,-1.467,-0.1683815789473683,0.9273107933492767,-1.2640739512440133,12.1,0.3776716478780684,0.10093855160781613,-0.15704094198366936,0.3589180451993016,0.52,58.0
2026-03-20,VAL,VALARIS LIMITED,92.52,88.08,101.24,79.18,127.02,56.87,127.64,2.1879350348027846,2.5862068965517264,-1.0150911161731206,-8.13000000000001,-0.3107894736842101,4.697499171177613,-5.319078118546033,0.00164889,0.009879784078947372,-0.04569841562948208,0.06545798378737683,0.15869279,0.006466478841059578,-0.06671729972437736,0.07965025740649652,0.01912059,-0.05324023340983618,-0.0853476458832006,-0.021132820936471765,-0.00058527,0.02956557,22.2,-1.36,-0.255,0.28725657894736817,1.2162153451988733,-0.6417021873041371,25.6,0.18909860538673273,0.04441889131432273,-0.2614579002631289,0.3502956828917744,0.5925,57.0
2026-03-20,MAR,"MARRIOTT INTERNATIONAL, INC.",319.76,307.61,332.73,293.55,366.48,281.79,404.49,1.1087124132613746,1.7825257535291898,2.231498551488019,-39.69,-20.34197368421052,-8.551487026329582,-32.132460342091456,-0.02786667,0.0008776379605263175,-0.024138657456043072,0.02589393337709571,0.0334047,-0.00626682456953643,-0.036401451135483785,0.023867801996410924,0.02636477,0.03079702613114754,0.01934186724860311,0.04225218501369197,-0.00028497,-0.00269027,23.4,-1.2,-1.123,0.1116874999999999,1.0887973510901208,-0.865422351090121,10.1,0.28709940745962914,0.07204639481219342,-0.23830454210938873,0.3823973317337756,0.495,56.0
2026-03-20,MUB,ISHARES:NATL MUNI BOND,105.91,103.68,109.66,101.21,112.8,103.1,112.06,1.280442804428047,1.46595744680851,2.1886120996441285,-4.730000000000004,-0.9108223684210545,0.0735628066823445,-1.8952075435244535,-0.01170973,-0.0008298381907894723,-0.006020435295709831,0.004360758914130887,-0.00298727,-0.005870999304635761,-0.018220955418555954,0.006478956809284432,-0.00463982,-0.0076837521967213366,-0.011498124870227198,-0.0038693795232154758,-0.00216779,0.00058108,91.5,1.82,-2.2,-0.1830986842105266,0.77672940655711,-1.142926774978163,1.8,1.4178846943288965,1.6323538388728063,0.8440044923853228,2.42070318536029,0.4875,55.0
2026-03-20,SYK,STRYKER ,335.67,319.67,358.13,302.4,388.79,315.12,410.24,1.1123464014043274,1.5966336038473081,3.6287104622871023,-39.620000000000005,-19.584703947368414,-8.07966883593291,-31.089739058803918,-0.05055015,-0.002028975460526315,-0.02020055877789154,0.016142607856838912,-0.01865726,-0.008697720132450343,-0.02206392971055294,0.004668489445652251,-0.01928656,0.011613895442622897,-0.003156387603004303,0.026384178488250098,-0.00379177,0.00437391,74.8,1.15,-1.641,-0.08361184210526311,0.7369508244597546,-0.9041745086702807,1.0,0.04291392301959607,0.192756004664018,-0.11980101404988541,0.5053130233779214,0.4875,55.0
2026-03-20,TER,"TERADYNE, INC.",290.83,268.27,310.92,251.91,363.37,216.85,449.05,-1.2217239661185844,1.8638232271325808,2.138686131386862,-93.81,-18.74878289473684,2.1568590908754963,-39.65442488034918,-0.05589965,0.010709613190789469,-0.04239306176819493,0.06381228814977387,0.07691688,0.023188504900662234,-0.07648155993928536,0.12285856974060984,0.14210783,0.03679253642622953,-0.02150642507759882,0.09509149793005789,0.00268709,0.0078899,31.2,-0.88,-0.587,0.3900657894736843,1.2757059519028875,-0.49557437295551887,9.3,0.09078718753908577,-0.022520249420756828,-0.3538338817883698,0.30879338294685615,0.5775,55.0
2026-03-20,VRTX,VERTEX PHARMACEUTICALS INC.,454.0,431.58,486.39,413.97,535.88,400.24,567.47,1.099959366111336,2.0454659005745706,2.1106770833333344,-45.339999999999975,-22.766546052631558,-1.6509688741116584,-43.88212323115145,-0.01751957,-0.00015938703947368383,-0.027969263698926584,0.027650489619979214,0.00129954,-0.011387945331125818,-0.04565551571859641,0.022879625056344777,-0.00694366,0.0024744435409836036,-0.011457189600086607,0.016406076682053815,-0.00342366,0.00918075,47.2,0.54,-0.437,0.21205263157894733,0.970500423669072,-0.5463951605111772,24.6,-0.1753739737050427,0.13414851107512873,-0.29456731736160535,0.5628643395118629,0.49125,55.0
2026-03-20,CLX,THE CLOROX COMPANY,106.15,101.64,112.43,98.56,127.74,95.82,139.76,-1.3421052631578994,2.8445322793148855,3.253630203291379,-13.679999999999993,-1.4067105263157862,3.6691457754776833,-6.482566828109255,-0.06233959,-0.008199030592105264,-0.028909199171927424,0.012511137987716896,0.02470783,-0.017320731920529818,-0.04108471676163325,0.00644325292057361,-0.03575205,-0.03297106449180326,-0.04687810124473317,-0.019064027738873352,-0.00544521,0.00282681,57.9,0.76,-1.676,-0.393763157894737,0.6521094576178326,-1.4396357734073064,10.1,-0.183081095206179,0.16859070159021247,-0.22411561207051647,0.5612970152509414,0.49125,55.0
